"id","direction","ideaId","voterId","createdAt","updatedAt"
964,1,59,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2022-09-19 15:49:38.572","2022-09-19 15:49:38.573"
965,-1,56,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2022-09-19 15:49:56.129","2022-09-19 15:49:56.129"
966,1,73,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2022-09-19 19:52:50.22","2022-09-19 19:52:50.221"
967,1,73,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-09-19 20:15:28.409","2022-09-19 20:15:28.41"
968,1,71,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-09-19 20:15:49.052","2022-09-19 20:15:49.053"
969,1,70,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-09-19 20:16:04.155","2022-09-19 20:16:04.155"
970,1,73,"0x8B488CC76a38777c2f7B76eB6D49bDF430132Ac9","2022-09-19 20:23:55.819","2022-09-19 20:23:55.82"
971,1,70,"0xedb2E4aFa660B20dD037E0A552960e5896265158","2022-09-19 20:56:11.185","2022-09-19 20:56:11.186"
972,1,30,"0xedb2E4aFa660B20dD037E0A552960e5896265158","2022-09-19 20:56:34.708","2022-09-19 20:56:34.709"
973,1,27,"0xedb2E4aFa660B20dD037E0A552960e5896265158","2022-09-19 20:56:39.529","2022-09-19 20:56:39.53"
919,1,64,"0xe88020cb9b70eaf8dC524d2DBd68A1aDdf278eE8","2022-09-18 15:56:40.524","2022-09-29 18:36:40.272"
915,-1,39,"0xe88020cb9b70eaf8dC524d2DBd68A1aDdf278eE8","2022-09-18 15:55:47.771","2022-10-10 04:02:17.25"
917,-1,32,"0xe88020cb9b70eaf8dC524d2DBd68A1aDdf278eE8","2022-09-18 15:56:23.999","2022-10-10 04:02:22.592"
974,1,21,"0xedb2E4aFa660B20dD037E0A552960e5896265158","2022-09-19 20:57:01.421","2022-09-19 20:57:01.421"
975,1,62,"0xedb2E4aFa660B20dD037E0A552960e5896265158","2022-09-19 20:57:09.492","2022-09-19 20:57:09.492"
976,1,68,"0xedb2E4aFa660B20dD037E0A552960e5896265158","2022-09-19 20:57:20.353","2022-09-19 20:57:20.354"
977,1,30,"0x1f49F05838b5AbB27a7781a4f75AAB7179C40E8a","2022-09-19 22:21:26.756","2022-09-19 22:21:26.756"
978,1,70,"0xDE8A79f5D4fd192d0a8DcD3bcA7A7A5eB05A0262","2022-09-20 06:51:25.574","2022-09-20 06:51:25.574"
979,1,74,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-09-20 07:10:40.168","2022-09-20 07:10:40.168"
980,-1,74,"0xD0C9a1F382Dddc6b9AaAF18E130466cFfEE985b9","2022-09-20 08:59:33.208","2022-09-20 08:59:33.209"
981,1,73,"0x9e0e9D25a5ED9bc773f91691f0b45599255257B1","2022-09-20 17:11:44.085","2022-09-20 17:11:44.086"
982,1,73,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2022-09-20 17:54:56.266","2022-09-20 17:54:56.267"
983,-1,74,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2022-09-20 17:54:59.015","2022-09-20 17:54:59.015"
984,1,75,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-09-20 18:54:21.154","2022-09-20 18:54:21.154"
985,1,75,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2022-09-20 18:55:31.685","2022-09-20 18:55:31.686"
986,1,75,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2022-09-20 18:55:59.569","2022-09-20 18:55:59.57"
987,-1,74,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2022-09-20 18:56:43.588","2022-09-20 18:56:43.589"
988,1,73,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2022-09-20 19:01:38.184","2022-09-20 19:01:38.185"
989,1,58,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2022-09-20 20:10:30.443","2022-09-20 20:10:30.444"
990,1,62,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2022-09-20 20:10:35.694","2022-09-20 20:10:35.694"
991,-1,36,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2022-09-20 20:13:51.325","2022-09-20 20:13:51.326"
992,-1,74,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2022-09-20 20:14:02.531","2022-09-20 20:14:02.532"
993,1,29,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2022-09-20 20:14:23.767","2022-09-20 20:14:23.767"
994,1,67,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2022-09-20 20:15:51.479","2022-09-20 20:15:51.48"
995,-1,10,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2022-09-20 20:15:56.477","2022-09-20 20:15:56.478"
996,1,48,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2022-09-20 20:17:06.133","2022-09-20 20:17:06.133"
997,1,65,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2022-09-20 20:17:22.14","2022-09-20 20:17:22.141"
998,1,55,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2022-09-20 20:17:38.333","2022-09-20 20:17:38.334"
999,1,26,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2022-09-20 20:17:44.026","2022-09-20 20:17:44.027"
1000,1,75,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2022-09-20 20:17:54.967","2022-09-20 20:17:54.968"
1001,1,57,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2022-09-20 20:18:07.063","2022-09-20 20:18:07.064"
1002,1,27,"0xDc83a95bA39cE454519b3320355F2593E7137c7c","2022-09-21 02:44:40.406","2022-09-21 02:44:40.406"
1243,1,73,"0xFE3A509F8E8eb59209CC8c9b90f7b352781E96f4","2022-10-14 14:30:28.341","2022-10-14 14:30:28.341"
1004,-1,74,"0x9e0e9D25a5ED9bc773f91691f0b45599255257B1","2022-09-21 04:58:05.349","2022-09-21 04:58:05.35"
1005,1,30,"0x4774c2140f54dca848781c391e7f695a5Ad38b2b","2022-09-21 06:20:34.774","2022-09-21 06:20:34.775"
1006,1,62,"0x1db19B9903c5510AA5a866ea643Eb021CD12Bda0","2022-09-22 12:28:42.942","2022-09-22 12:28:42.943"
1007,1,27,"0x1db19B9903c5510AA5a866ea643Eb021CD12Bda0","2022-09-22 12:28:46.955","2022-09-22 12:28:50.911"
1008,1,30,"0x1db19B9903c5510AA5a866ea643Eb021CD12Bda0","2022-09-22 12:37:00.105","2022-09-22 12:37:01.446"
1041,-1,72,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2022-09-26 18:20:11.104","2022-09-26 18:20:11.105"
1009,1,27,"0x5EdEb2B0E45ff5549235148643Ca059a679EB490","2022-09-22 12:59:24.244","2022-09-22 12:59:28.268"
1010,1,19,"0x5EdEb2B0E45ff5549235148643Ca059a679EB490","2022-09-22 12:59:45.947","2022-09-22 12:59:45.948"
1011,1,76,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-09-23 12:28:51.729","2022-09-23 12:28:51.73"
1012,1,76,"0x8D36BaC540C57dBd009eA9d9D8CDF9443A83E3f6","2022-09-23 13:10:11.835","2022-09-23 13:10:11.835"
1013,1,68,"0x8D36BaC540C57dBd009eA9d9D8CDF9443A83E3f6","2022-09-23 13:10:31.642","2022-09-23 13:10:31.643"
1014,1,58,"0x8D36BaC540C57dBd009eA9d9D8CDF9443A83E3f6","2022-09-23 13:10:43.781","2022-09-23 13:10:43.781"
1015,1,19,"0x8D36BaC540C57dBd009eA9d9D8CDF9443A83E3f6","2022-09-23 13:11:03.186","2022-09-23 13:11:03.187"
1016,1,54,"0x8D36BaC540C57dBd009eA9d9D8CDF9443A83E3f6","2022-09-23 13:11:22.149","2022-09-23 13:11:22.149"
1020,-1,74,"0xe88020cb9b70eaf8dC524d2DBd68A1aDdf278eE8","2022-09-23 18:44:22.611","2022-09-23 18:44:22.612"
1021,1,73,"0xe88020cb9b70eaf8dC524d2DBd68A1aDdf278eE8","2022-09-23 18:44:31.581","2022-09-23 18:44:31.581"
1042,1,70,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2022-09-26 18:20:17.458","2022-09-26 18:20:17.458"
1043,-1,67,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2022-09-26 18:20:25.155","2022-09-26 18:20:25.155"
1018,1,76,"0xe88020cb9b70eaf8dC524d2DBd68A1aDdf278eE8","2022-09-23 18:43:59.402","2022-09-23 18:50:57.838"
1022,1,30,"0x87772fF7C65B5c93Be52e3504670c6407271F829","2022-09-24 23:09:38.619","2022-09-24 23:09:38.62"
1023,1,76,"0x70eCe45cDc64A768f936Ccb8aC851578251363e3","2022-09-25 16:46:07.832","2022-09-25 16:46:07.832"
1024,1,30,"0xcfBf34d385EA2d5Eb947063b67eA226dcDA3DC38","2022-09-25 19:42:49.821","2022-09-25 19:42:49.822"
1025,1,27,"0xcfBf34d385EA2d5Eb947063b67eA226dcDA3DC38","2022-09-25 19:42:53.473","2022-09-25 19:42:53.474"
1026,1,58,"0xcfBf34d385EA2d5Eb947063b67eA226dcDA3DC38","2022-09-25 19:43:01.516","2022-09-25 19:43:01.517"
1027,1,12,"0xcfBf34d385EA2d5Eb947063b67eA226dcDA3DC38","2022-09-25 19:43:11.395","2022-09-25 19:43:11.395"
1028,1,68,"0xcfBf34d385EA2d5Eb947063b67eA226dcDA3DC38","2022-09-25 19:43:14.318","2022-09-25 19:43:14.318"
1029,1,14,"0xcfBf34d385EA2d5Eb947063b67eA226dcDA3DC38","2022-09-25 19:43:19.889","2022-09-25 19:43:19.89"
1030,1,77,"0x70eCe45cDc64A768f936Ccb8aC851578251363e3","2022-09-25 22:05:19.67","2022-09-25 22:05:19.671"
1031,1,77,"0x47663EC63B94Cfda4b15c8AA5d229e7fFE6c1e58","2022-09-25 22:07:06.679","2022-09-25 22:07:06.679"
1032,1,77,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-09-25 22:07:18.802","2022-09-25 22:07:18.802"
1033,-1,77,"0x87772fF7C65B5c93Be52e3504670c6407271F829","2022-09-25 22:18:05.453","2022-09-25 22:18:05.454"
1034,1,78,"0x70eCe45cDc64A768f936Ccb8aC851578251363e3","2022-09-26 16:31:02.574","2022-09-26 16:31:02.575"
1035,-1,74,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2022-09-26 17:04:29.534","2022-09-26 17:04:29.534"
1036,1,73,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2022-09-26 17:04:46.094","2022-09-26 17:04:46.095"
1037,-1,76,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2022-09-26 17:09:14.329","2022-09-26 17:09:14.329"
1038,-1,74,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2022-09-26 18:19:34.172","2022-09-26 18:19:34.173"
1039,1,78,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2022-09-26 18:19:56.979","2022-09-26 18:19:56.98"
1040,1,77,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2022-09-26 18:19:59.519","2022-09-26 18:19:59.519"
1044,-1,66,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2022-09-26 18:20:31.607","2022-09-26 18:20:31.607"
1045,1,78,"0x8D36BaC540C57dBd009eA9d9D8CDF9443A83E3f6","2022-09-27 02:02:34.317","2022-09-27 02:02:34.318"
1046,1,77,"0x8D36BaC540C57dBd009eA9d9D8CDF9443A83E3f6","2022-09-27 02:03:02.33","2022-09-27 02:03:02.331"
1047,-1,74,"0x87772fF7C65B5c93Be52e3504670c6407271F829","2022-09-27 09:30:43.767","2022-09-27 09:30:43.767"
1048,1,76,"0x47663EC63B94Cfda4b15c8AA5d229e7fFE6c1e58","2022-09-27 10:49:17.179","2022-09-27 10:49:17.179"
1050,-1,62,"0xadb8182f9b01b235C78A4c2dC344C9966C458d97","2022-09-27 14:18:45.691","2022-09-27 14:18:45.692"
1049,-1,58,"0xadb8182f9b01b235C78A4c2dC344C9966C458d97","2022-09-27 14:17:43.991","2022-09-27 14:18:44.459"
1051,-1,21,"0xadb8182f9b01b235C78A4c2dC344C9966C458d97","2022-09-27 14:18:47.454","2022-09-27 14:18:47.454"
1052,1,12,"0x87772fF7C65B5c93Be52e3504670c6407271F829","2022-09-27 14:21:43.775","2022-09-27 14:21:43.776"
1053,1,79,"0x6ab075abfA7cdD7B19FA83663b1f2a83e4A957e3","2022-09-27 18:44:40","2022-09-27 18:44:40"
1054,1,79,"0x70eCe45cDc64A768f936Ccb8aC851578251363e3","2022-09-27 18:58:37.537","2022-09-27 18:58:37.538"
1019,1,75,"0xe88020cb9b70eaf8dC524d2DBd68A1aDdf278eE8","2022-09-23 18:44:12.014","2022-09-29 18:36:09.415"
1017,-1,27,"0xe88020cb9b70eaf8dC524d2DBd68A1aDdf278eE8","2022-09-23 18:43:19.034","2022-10-10 04:00:43.878"
1055,1,80,"0x87772fF7C65B5c93Be52e3504670c6407271F829","2022-09-28 00:29:42.43","2022-09-28 00:29:42.43"
1056,-1,74,"0x8D36BaC540C57dBd009eA9d9D8CDF9443A83E3f6","2022-09-28 03:47:28.068","2022-09-28 03:47:28.068"
1057,1,80,"0x1e45c69c8bFdD393dF1577F08704698b469585Aa","2022-09-28 12:36:55.171","2022-09-28 12:36:55.172"
1058,1,79,"0x1e45c69c8bFdD393dF1577F08704698b469585Aa","2022-09-28 12:37:02.92","2022-09-28 12:37:02.921"
