"id","body","ideaId","authorId","createdAt","updatedAt","parentId","deleted"
224,"SO i have been toying with a similar idea. never ran my thinking to the SR level. But the idea of commissioning works that we then turned to editions that were given out to members whom ""achieved"" certain measures : Lil's Held... ; Prop Lot Badges, POAPS, votes submitted.... etc etc.   BACK TO ABOVE: I have a hard time thinking why we need to pay artists to add noggles to their work. feels more like paying for advertising than a commissioned artwork. AND we pay for marketing.   Different dynamics could become interesting though.  (collabs generally trade under solo pieces. a nouns collab may or may not hold its price range from the regular woks by said artists. (I have not explored)) ",105,"0x1e45c69c8bFdD393dF1577F08704698b469585Aa","2022-12-10 18:42:24.956","2022-12-10 18:42:24.957",,FALSE
225,"Art editions as badges/rewards are an awesome idea, but that art probably comes from inside Nouns community which,  if we're being honest, is not reaching mainstream and doesn't have a lot of value.   The main goal of this is to nounpill artists that are making waves in the NFT space, and already have a following from before they got started in web2 — this is a huge talent pool that Nouns is not accessing. From my POV, none of these artists are in Nouns today.  Also, I did say that there are no requirements for the work, other than an explanation of why they believe it's Nounish. They do not have to add anything Nouns into the work, not even Noggles.  The marketing cost is mostly to ensure we are able to properly nounpill the best possible artists in this price range.  On the price of the art — yea, I think I agree it's unlikely. But it depends on the artists and how ""nounish"" the works are, as many Nouns have significant expendable income and there aren't many quality Nouns-tangential work from top tier talent.",105,"0x1fe4ee4641E2A6ddf7771eB1c07412ba868bB537","2022-12-10 20:31:22.888","2022-12-10 20:31:22.888",224,FALSE
226,"#1 thing I ask when discussing any marketing initiative, how will we define success? This helps us know whether we'd do it again, or not.",103,"0x0B288181E0315D1888aB5a324a1496D3B5419beb","2022-12-12 05:12:18.486","2022-12-12 05:12:18.487",,FALSE
227,"Oh snap, as a noob who has been hunting around and trying to learn where everything is located, this looks like a fabulous upgrade!",104,"0x0B288181E0315D1888aB5a324a1496D3B5419beb","2022-12-12 05:16:18.899","2022-12-12 05:16:18.9",,FALSE
228,"I may become the ""how do we define success?"" lil nouner in the dao, but as a long-time marketing professional that's the question we often ask before we decide to do something...that helps us determine whether we'd do that something again, or not.",105,"0x0B288181E0315D1888aB5a324a1496D3B5419beb","2022-12-12 05:20:06.977","2022-12-12 05:20:06.978",,FALSE
229,"You totally reminded me that I knew one of the guys at SponsorHouse, which became HookIt, which got acquired earlier this year by Kore Software, which is a kind of interesting thought in which we might find small sponsor deals with analytics to define success. Then I thought, what about Wrexham (the Welsh football club that Rob & Ryan bought), and as part of a sponsorship (oh, and a tv series on Hulu) could we get all the players (and/or fans) to wear noggles? Anyhow, pardon the thinking aloud!",106,"0x0B288181E0315D1888aB5a324a1496D3B5419beb","2022-12-12 05:50:12.484","2022-12-12 05:50:12.485",,FALSE
230,"If I'm not mistaken, Brook has this in the works rn. ",107,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-12-12 14:27:35.587","2022-12-12 14:27:35.587",,FALSE
231,"any suggestions for names?",107,"0x65A3870F48B5237f27f674Ec42eA1E017E111D63","2022-12-12 21:22:23.214","2022-12-12 21:22:23.215",,FALSE
232,"yes, I know I used the wrong word for queue, sry ",108,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-12-12 21:33:00.508","2022-12-12 21:33:00.509",,FALSE
233,"I could see this being pretty valuable. Only concern is an idea that is not in final form. We'd need a differentiator of idea versus proposal ready to go",108,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2022-12-13 01:49:19.512","2022-12-13 01:49:19.513",,FALSE
234,"yep i think Brook is working on this rn. He just bought Lil Noun 6916 to register the .lilnouns.eth ens subdomain ",107,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2022-12-13 01:50:27.768","2022-12-13 01:50:27.768",,FALSE
235,"I've actually been wondering what the difference is between discussing an idea here and in discord.",108,"0x0B288181E0315D1888aB5a324a1496D3B5419beb","2022-12-13 20:46:20.891","2022-12-13 20:46:20.891",,FALSE
236,"i do have a few ENS ideas but if name them, folks might front run them.   happy to chat over DMs if twitter or @superslobo on telegram ",107,"0x534631Bcf33BDb069fB20A93d2fdb9e4D4dD42CF","2022-12-14 03:10:33.62","2022-12-14 03:10:33.621",,FALSE
237,"Love this, happy to see the progress & traction mucho love has had these last few months.",109,"0xFB6e1171419BC076884d2C6E4e5799FE64173FF6","2022-12-17 15:06:44.043","2022-12-17 15:06:44.044",,FALSE
238,"Hey Motion, would this just be for prophouse voting? or are you suggesting we also create a minimum participation rate to vote in on chain props as well?",110,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2022-12-20 18:07:34.131","2022-12-20 18:07:34.131",,FALSE
239,"Happy to see that this is being discussed!",110,"0x0B288181E0315D1888aB5a324a1496D3B5419beb","2022-12-20 19:03:39.253","2022-12-20 19:03:39.254",,FALSE
240,"buying more nouns is not going to make lil nouns any more attractive as a community. If anything, it's making me less excited about being a part of this community. I know that's just my opinion, but I think we could get more interest if we should originality and commitment to funding ideas within our own community. ",111,"0x65A3870F48B5237f27f674Ec42eA1E017E111D63","2022-12-21 01:14:07.778","2022-12-21 01:14:07.779",,FALSE
241,"🎯",111,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-12-21 01:30:54.238","2022-12-21 01:30:54.238",,FALSE
242,"I'm not really sure I can speak to the plans that federation is rolling out. I would have to defer to wiz or dot wrt implementation/potential options. I think it has the potential to work through federation using a method like this, but if lil reps implement a community-veto right to lil reps prop house mandate is a step toward reason too. The issue with that is it could still ossify positions elections would be influenced through token holdings. The idea above allows for low barrier entry for anyone who is committed to participate which I like.",110,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-12-21 01:35:33.956","2022-12-21 01:35:33.957",,FALSE
243,"Ideally I agree. However we have not proven to be want to fund much past admin and website upkeep. ",111,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-12-21 03:03:17.338","2022-12-21 03:03:17.338",240,FALSE
244,"graduate it up. ",112,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-12-21 15:34:23.208","2022-12-21 15:34:23.208",,FALSE
245,"gamified learning is the way. let's rip it",112,"0x545eF01CAd749e47417Fef1e841529898CeD41FD","2022-12-21 15:48:21.896","2022-12-21 15:48:21.896",,FALSE
296,"Per @willprice suggestion,  https://github.com/w1nt3r-eth/liquid-delegator  https://github.com/NoahZinsmeister/franchiser",127,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-15 18:10:35.731","2023-01-15 18:10:35.731",,FALSE
298,"not sure why this has so many downvotes. I like the idea",126,"0x65A3870F48B5237f27f674Ec42eA1E017E111D63","2023-01-15 22:56:56.157","2023-01-15 22:56:56.157",,FALSE
300,"What is this for? For Lil Nouns to sponsor and bring this prop on chain?",120,"0x8D36BaC540C57dBd009eA9d9D8CDF9443A83E3f6","2023-01-16 01:01:07.017","2023-01-16 01:01:07.017",,FALSE
246,"This looks pretty cool but v v similar to Fall Guys which might be detrimental to the success of this unless there are any significant differentiators in gameplay. Not sure what the hook is to get the attention of a non web3/noun-pilled user or what would keep them coming back to play more.   Would there be any scope in this proposal to build functionality to allow nounish communities to host multiplayer tournaments with prizes (NFTs or Eth)? Could be a good way to maintain interest, introduce competitiveness and get more people into the nouns eco system.",112,"0x8B488CC76a38777c2f7B76eB6D49bDF430132Ac9","2022-12-21 16:20:33.205","2022-12-21 16:20:33.205",,FALSE
247,"LFG.",112,"0x8F4C87E30371Ee250C5ECa1fCFf33F534F2ece4a","2022-12-21 16:24:43.596","2022-12-21 16:24:43.597",,FALSE
248,"Thanks for making convo official; I've been suggesting a new structure for weeks. IMHO we build a framework for participation, slowly add active members, and hold them to the standards in the framework. ",110,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2022-12-22 14:46:34.276","2022-12-22 14:46:34.277",,FALSE
249,"we are either trying to pass props on nouns or provide people their shot. If arash wants a shot . lets give him a shot. unless we think proposal fatigue will get us banned. not very nounish...   also . It would be great to refine and create something we can all get behind with Arash before it goes to chain... that and the media / marketing of the lil's is what we can provide... ",112,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-12-22 21:02:39.452","2022-12-22 21:02:39.453",,FALSE
250,"Full disclosure - I'm new AF around here, but since I voted opposite the popular vote I feel I should explain why. Take everything I say with a grain of salt, since I'm an outsider.  I feel that we should _pause_ buying Nouns, _for now_. I haven't been around long, but it seems that the Lils have captured the narrative as the Nouns on-boarder. The ETH from the Noun purchase could be effectively placed in existing Lils programs onboarding talent and ""Idea Guys/Gals"" (maybe soak up folks from the tech layoffs) that could in-turn keep building out and bootstrapping the on-boarding layer.  Sounds pretty nebulous in the form of a PropLot comment, but that's my shit take!",111,"0x9112BdcbAD48E7603e8d79f67C6fB4692858F5f9","2022-12-23 11:17:37.822","2022-12-23 11:17:37.823",,FALSE
251,"Quality prop!",112,"0x9112BdcbAD48E7603e8d79f67C6fB4692858F5f9","2022-12-23 11:23:35.665","2022-12-23 11:23:35.666",,FALSE
252,"Agreeing with all ideas here. Thanks for posting. I'm actually not aware of how these procedures work. Even getting better visibility would be a good start.",110,"0x65A3870F48B5237f27f674Ec42eA1E017E111D63","2022-12-23 14:35:59.972","2022-12-23 14:35:59.972",,FALSE
253,"https://dune.com/queries/709973/1308530  This dune dashboard is quite useful.",113,"0x65A3870F48B5237f27f674Ec42eA1E017E111D63","2022-12-23 16:33:37.988","2022-12-23 16:33:37.989",,FALSE
254,"we are currently working on some of this.  I am doing Prop House in particular. adn Mike good has a larger scale one up.   lilproposals.wtf is a good resource ",113,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-12-23 17:35:54.652","2022-12-23 17:35:54.653",,FALSE
255,"Hey thanks for the response, I think this is a great idea. I would love to see lils positioned as the ""idea guys"" to the bigs",111,"0x65A3870F48B5237f27f674Ec42eA1E017E111D63","2022-12-27 02:01:46.349","2022-12-27 02:01:46.35",250,FALSE
256,"We indirectly have exposure to stETH with our 15 nouns",116,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-05 19:19:22.581","2023-01-05 19:19:22.581",,FALSE
257,"I think it's a good idea.",116,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-06 04:58:19.556","2023-01-06 04:58:19.556",,FALSE
258,"I wonder if our treasury can manage a long position in this way at this time though.",116,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-06 05:01:13.861","2023-01-06 05:01:13.861",,FALSE
259,"Never bad to diversify, and it can be for a limited position of ~30eth  Better than to have hundreds of eth idle imho",116,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-01-06 10:16:55.007","2023-01-06 10:16:55.008",256,FALSE
260,"What do you mean? rEth is liquid enough to go in and out if need be. Or you were talking about something else?",116,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-01-06 10:17:28.234","2023-01-06 10:17:28.234",258,FALSE
261,"could we also buy some merge eth? is there still a discount to that? Im no defi expert. and the not your keys etc etc. but if it can be self custody. Im all in. hosting a NODE would make a lot of sense IMO too. also something I know nothing about. ",116,"0x1e45c69c8bFdD393dF1577F08704698b469585Aa","2023-01-06 16:08:44.509","2023-01-06 16:08:44.51",,FALSE
262,"We wouldn't need to host a node, rETH, like stEth, are tokenised versions of ethers being staked by a node. They grow consistently as rewards from the node accrue. Imagine that we buy 10eth worth of rEth (=eth being staked by a node operator in the rocketpool community), after a year, considering an average interest rate of 4%, we would end up with 10.4eth.  All this without the hassle of running a node or having anything to do at all.",116,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-01-06 17:14:16.934","2023-01-06 17:14:16.934",261,FALSE
263,"Cool idea and a clear positive outcome, but it feels more Nounish to invest in builders & initiatives <3",116,"0x9112BdcbAD48E7603e8d79f67C6fB4692858F5f9","2023-01-06 21:23:27.397","2023-01-06 21:23:27.397",,FALSE
264,"the payouts for holding reth will just improve when the bull returns and everyone loves eth again. holding till that point and accumulating those benefits is a long term play. We are in a bear, it's uncertain when this hits. ",116,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-07 00:55:34.906","2023-01-07 00:55:34.907",,FALSE
265,"the payouts for holding reth will just improve when the bull returns and everyone loves eth again. holding till that point and accumulating those benefits is a long term play. We are in a bear, it's uncertain when this hits. ",116,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-07 00:59:25.219","2023-01-07 00:59:25.22",260,FALSE
266,"grego gets it",116,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-07 01:01:15.924","2023-01-07 01:01:15.925",262,FALSE
267,"Personal opinion is I think it is all wrong.   A bring your own metric is a great idea. but it would be nice to have a better formation of what we are looking for as a DAO . what data pods goals are in measuring. (seems incredibly open ended) and almost the prop itself.   this is my metric. and this is why it works. ->   NOW this is my metric and this is why it works -> DOES DATA POD AGREE  The payouts seems egregious on all accounts. 7.5x4 for retro marketing . 5.25 (in lils to 1 person: will this be the entire marketing etc... the 1 person is also a paid resident and a paid rep) for administration. and another 5.25 (in lils to data pod) for data lake ?  and decision making. I am not confident that data has led us to making great decisions. ",117,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-08 14:45:07.86","2023-01-08 14:45:07.861",,FALSE
268,"saw the update. still have confusion. as to the path and rational as to process of administration. Is Brook now the defacto prop house marketer, liaison, and administrator? as well as social engager? ",117,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-08 14:47:36.439","2023-01-08 14:47:36.44",267,FALSE
269,"good idea, would like there to be a more defined plan in place before I upvote.",115,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-08 14:58:43.68","2023-01-08 14:58:43.681",,FALSE
297,"Agreed. I think this is the best way to pay core contributors. Save the DAO money and reward people here for the long haul with our tokens.",122,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-15 21:57:56.308","2023-01-15 21:57:56.308",289,FALSE
299,"That's a no for me. Very expensive. I'm glad we didn't do it",125,"0x8D36BaC540C57dBd009eA9d9D8CDF9443A83E3f6","2023-01-16 00:52:18","2023-01-16 00:52:18",,FALSE
323,"All for this idea ⌐◨-◨",138,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-26 17:36:41.3","2023-01-26 17:36:41.3",,FALSE
270,"Sorry guys, but personally I'm still not really digging it..   I think the administrative/report part of this is going to be a big turn off for voters. In the current state I don't see this getting passed. From a quick look, to administer and run reports on the last few multi-rounds we haven't paid nearly this much- Have we? And while I think work from you both could be valuable here I think when asking for Nouns to run a round we need to come pretty selflessly and not add additional costs on top (or very minimal ops costs).   -- Two other notes:   1. This doesn't feel specific to Lil Nouns anymore... it's seeming more of just a request to have another Nouns PropHouse round.   2. I also think we should let SQX take lead on PropHouse rounds as he's made a name for himself hosting these events for the Lil Nouners and I'd love to see him continue being lead here.",117,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2023-01-08 19:15:40.307","2023-01-08 19:15:40.308",,FALSE
271,"i wish all of this was discussed during one of our brainstorming/work sessions. the draft prop hasn't changed much since then. but to answer your question, i am not the defacto prop house marketer; i was offering to serve for just one round. i did not speak with lil prop house team about it - an oversight on my end as i was rushing to draft a version of the prop and gather more feedback.  i'll take this feedback as well, and keep refining the prop. thank you.",117,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2023-01-08 20:18:30.228","2023-01-08 20:18:30.229",268,FALSE
272,"would have been great if we discussed this in brainstorming sessions. but good points raised here nonetheless. i'll try and respond:  1. my thinking is, since it is an open prop house round and that could give our builders a chance to give it our shot 2. i'd like add to that suggestion and nominate baba as a representative of data pod since the prop is a mix of prop house and lil data pod. baba, SQ, BK - would you like to lead this one?",117,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2023-01-08 20:32:15.75","2023-01-08 20:32:15.751",270,FALSE
273,"2023 Proposed Event Schedule  1. European Blockchain Conference in Barcelona, Spain 02/13/2023-02/19/2023 2.  NFT Paris in Paris, France 02/19/2023-02/26/2023 3. ETH Denver in Denver, Colorado 02/26/2023-03/05/2023. 4. SXSW 2023 in Austin, Texas  03/10/2023-03/19/2023. 5.  NFT.NYC in New York, New York  04/10/2023-04/15/2023 6.  Coachella in Indio, California 04/19/2023-04/24/2023 7. NFT Brazil in Sao Paulo, Brazil 04/24/2023-05/04/2023 8. Veecon in Indianapolis, Indiana 05/15/2023-05/21/2023 ( Optional) 9.  Cannes Film Festival in Cannes, France 05/22/2023-05/28/2023 10. Tribecca Film Festival in New York, New York  06/07/2023-06/17/2023 11. NFT Toronto in Toronto, Canada 06/17/2023-06/27/2023 (Optional) 12. Japan Blockchain Week in Tokyo, Japan 07/08/2023-07/17/2023. 13.  Burning Noun (Burning Man) in Black Rock City, Nevada 08/27/2023-09/04/2023 14. AI Summit Austin in Austin, Texas 09/19/2023-09/23/2023 15.  SXSW Sydney in Sydney, Australia  10/14/2023-10/23/2023 16.  Decentralized 2023 in Athens, Greece 10/30/2023-11/05/2023 17.  The Web Summit in Lisbon, Portugal  11/11/2023-11/17/2023 18.  NFT Miami in Miami, Florida 11/26/2023-12/05/2023   ",118,"0xf9d71b5fB8345F2508C1302a74d4362DEAb7D104","2023-01-08 22:42:39.724","2023-01-08 22:42:39.724",,FALSE
274,"I believe ""measuring impact"" is similar to what I've been saying re: ""defining success."" To me, that is a measurement that allows us to determine if something funded was a hit, or not. And when I say ""success,"" I mean to say it is twofold: success for the execution of the prop itself AND how it is successful for the DAO.",117,"0x0B288181E0315D1888aB5a324a1496D3B5419beb","2023-01-09 00:09:33.326","2023-01-09 00:09:33.326",,FALSE
275,"nice perspective. ",117,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-09 18:18:52.133","2023-01-09 18:18:52.133",274,FALSE
276,"I liked the idea of moving something like this into a cold sETH or something. and run nodes or whatever.  I agree we should have a min. ",119,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-09 19:37:37.562","2023-01-09 19:37:37.563",,FALSE
277,"Please visit: https://lilnouns.wtf/proplot/120   Posted 2 times on accident!!",121,"0xCF4e26a7e7eAe4b3840dd31C527096e1265AB990","2023-01-09 22:35:13.009","2023-01-09 22:35:13.01",,FALSE
278,"Here is a link to the spreadsheet of the budget breakdown for 6 monthes. 9 events in 4 different countries.   https://docs.google.com/spreadsheets/d/10gLyRngOKWgIcgOFVtKzhGdNGgjT83S-J2KAohOEuic/edit?usp=sharing   ![](https://i.imgur.com/gdv4Eqb.png) ",118,"0xf9d71b5fB8345F2508C1302a74d4362DEAb7D104","2023-01-09 23:14:50.595","2023-01-09 23:14:50.596",,FALSE
279,"would be cool to have a mini music maker!",120,"0x65A3870F48B5237f27f674Ec42eA1E017E111D63","2023-01-10 02:02:16.297","2023-01-10 02:02:16.298",,FALSE
280,"Agree here. I wonder if there is a way to codify this at the contract level. ""No proposals if treasury is < 200""",119,"0x65A3870F48B5237f27f674Ec42eA1E017E111D63","2023-01-10 02:03:03.572","2023-01-10 02:03:03.573",,FALSE
281,"I'm personally all-in for long-term plays :-) But it seems the community isn't as long-term bullish as me <3",116,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-01-10 09:49:24.348","2023-01-10 09:49:24.348",264,FALSE
282,"Fully support that, but I would select a more decentralised staking derivative than Lido.  I made a proposal for RocketPool rEth, but there are multiple alternatives available.",119,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-01-10 09:51:17.458","2023-01-10 09:51:17.458",276,FALSE
283,"Love the sounds and the idea! ",120,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-10 10:16:52.259","2023-01-10 10:16:52.259",,FALSE
284,"Based on discord discussion it sounds like this will be a proposal to Nouns sponsored by Lil Nouns, correct? Not requesting the funds directly from Lils?",118,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-10 14:19:48.335","2023-01-10 14:19:48.335",,FALSE
285,"For reference, there is additional discussion on Nouns discourse https://discourse.nouns.wtf/t/noun-sounds-music-pod/3457",120,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-10 15:15:26.337","2023-01-10 15:15:26.338",,FALSE
286,"nice idea",122,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-10 20:15:17.166","2023-01-10 20:15:17.166",,FALSE
287,"Hard to find fault with this.",122,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-10 20:24:20.155","2023-01-10 20:24:20.155",,FALSE
288,"should they be redirected to lil-nouns or just removed altogether?",122,"0x65A3870F48B5237f27f674Ec42eA1E017E111D63","2023-01-10 20:37:01.649","2023-01-10 20:37:01.649",,FALSE
289,"I personally favor our treasury. We as a DAO can begin to stack governance tokens that we can use to compensate our own builders with aligned incentives. Win-win ",122,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-10 20:39:46.216","2023-01-10 20:39:46.216",288,FALSE
290,"Are you trolling? ",123,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-11 19:23:51.194","2023-01-11 19:23:51.194",,FALSE
291,"Genuinely not a troll and I think we should consider this. It could be good revenue stream for our DAO.  This functionality is already starting to be available through Agora. https://twitter.com/nounsagora/status/1613642114482724864",123,"0x65A3870F48B5237f27f674Ec42eA1E017E111D63","2023-01-13 01:02:54.713","2023-01-13 01:02:54.713",,FALSE
292,"we should be experimenting the other way around.   3 month rental 4.2-3.6  lifetime ownership 29-33   i will sell rentals ALL DAY",125,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-14 14:41:20.569","2023-01-14 14:41:20.569",,FALSE
293,"Not sure how comfortable i'd be with paying up to 6.9 Ξ for 3 months holding a Noun. We hold 15 as it is and i'm still not seeing great results because of it. We are getting there with Reps etc but i think this is just unnecessary drain. ",125,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-14 15:23:18.384","2023-01-14 15:23:18.384",,FALSE
294,"Great idea and enjoyed the discussion on the show yesterday. It just makes sense to support people we KNOW can deliver and are committed. ",126,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-14 15:44:54.119","2023-01-14 15:44:54.119",,FALSE
301,"You clearly have great voice so congrats on that talent!   My initial observations are that it seems like a proposal of two halves. There’s the song aspect and then some sort of merchandise/marketing angle?  It may be better to get one of those ideas fine tuned and present it as a clean package!   Either way, good luck. ",128,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-16 10:07:20.727","2023-01-16 10:07:20.727",,FALSE
302,"FWIW the idea was to bring this to nouns not out of Lils treasury. AND have it open to the entire ecosystem. ",126,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-16 17:00:38.088","2023-01-16 17:00:38.088",,FALSE
303,"1 persons downvotes/opinion. ",126,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-17 13:11:24.604","2023-01-17 13:11:24.604",298,FALSE
304,"I agree with SQ, this is the exact opposite of what we should be doing.",125,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-19 17:16:39.572","2023-01-19 17:16:39.572",,FALSE
305,"The power of Nouns voting power scales greater than linearly, if we're serious about Nouns (15 Nouns seems serious), it makes sense to increase our voting power and attempt to get proposal passed. As a DAO we're uniquely positioned with the capital and the usecase to acquire the voting power and fund builders at scale. 6 ETH for 3 votes is very good ROI in my opinion, especially considering some of the other things we've funded.  Alternatively, we can also consider auctioning off some, or all our Nouns to purchase additional Nouns. 10 Nouns for 30 ETH, for example. This would create perpetual Noun buying that could be beneficial for the community. ",125,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2023-01-19 18:07:45.525","2023-01-19 18:07:45.525",,FALSE
306,"as I stated in the original Prop Lot I agree with you motion. ",133,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-19 18:16:53.27","2023-01-19 18:16:53.27",,FALSE
307,"I think lil reps worked to include measures of accountability by holding elections, and including a (albeit buried) veto policy, but I think lil reps can be built to include all interested members who want to be involved. I don't think just destroying lil reps is a solution, but I think the underlying process of electing individuals into the roles can be shifted to be more inclusive. I also think that the current reps can adjust these processes. https://lilnouns.wtf/proplot/110",134,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-19 22:48:05.606","2023-01-19 22:48:05.606",,FALSE
308,"So to me the round is about metrics. People are pitching metrics. WITH a project that proves the metrics behind it as work. I think we need to clarify this more.   ""Submissions will be moderated, and submissions without metrics could be disqualified."" : Voters Moderate. this is an unnecessary layer in our DAO IMO . THIS SHOULD BE REMOVED  Using the Cantina Pine team along with data pod seems cost effective and a wider net. To date Data Pod has provided on-chain Dune Dashboards . unsure how this experience pivots to social and other metric gathering. The Pine Community uses a breath of data scientists.   4x7.5 still seems hella hi.   delivering findings to identify the most effective data driven approaches; are we qualified to analyze the data? will it matter if we do. will the ideas rendered from analyzing be followed or even paid attention too?   a usable framework that will inform future builders and voters. Consequently enhancing the allocation of Nouns DAO's treasury. as per above. how will anything be enforced and not simply be a ""by my vote"" as has always been.   interviewing winners about their proposals and contribution. The interview: IM NOT AGAINST THIS. but do winners want to do this? Isnt this the media tour that they have done for the previous 4 weeks?   data pod will also document and categorize the data on NounsMetrics to use for future round quantification and documentation. Ideal outcome, is a model or useful record. WHAT DOES THIS MEAN? Data Pod will add the ideas that win to data collection on Nouns Metrics?  ## Timeline  - Prop House submission: 4 weeks (make it 2 and 2 I would think or even 2 and 1?)  - Prop House voting: 2 weeks  I do like the idea of this round.   BYOM : Pitch your Metric.  WHY IS IT IMPORTANT! HOW IS IT BEST CAPTURED! WHAT IS A PROJECT THAT SHOWS THIS!   ONLY WAY I LIKE THE IDEA OF AN LE is an airdrop to voters. PAID OE are out of control and a cash grab at this point IMO. most of them are going to 0 ",132,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-20 10:14:30.61","2023-01-20 10:14:30.61",,FALSE
309,"- ""So to me the round is about metrics. People are pitching metrics. WITH a project that proves the metrics behind it as work. I think we need to clarify this more."" --> this is something i've been trying to find a good verbiage for. any help will be appreciated 🙏🏾  - sure. will remove moderation layer.  - surely can't enforce anything but the report could help in finding new ways to measure proliferation by distilling what has been done and recommend the way forward.  - ""WHAT DOES THIS MEAN? Data Pod will add the ideas that win to data collection on Nouns Metrics?"" --> can't speak for them but i believe their intention is to aggregate data, make recommendations etc. anyone who is interested in exploring previous metrics, can have a look at it on nounsmetrics for example  - ""AN LE is an airdrop to voters"" --> we can drop it to all voters instead?",132,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2023-01-21 19:58:30.539","2023-01-21 19:58:30.539",308,FALSE
310,"It feels important to keep our Nouns usage as decentralized as possible. If this passed, I'd still like to see Prop Culture Twitter spaces continue. Lil Reps could curate the best submissions and publicly post their favorites to sway the DAO's opinion. ",134,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-22 21:56:42.974","2023-01-22 21:56:42.974",,FALSE
311,"airdrop to voters is cool. ",132,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-23 18:46:03.368","2023-01-23 18:46:03.368",309,FALSE
312,"This is a bad road to go down as I’ve said many times. And if buying nouns is the only reason Lils exist, there will be no DAO left and no builders to reward. (see goop)",135,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2023-01-24 01:27:23.306","2023-01-24 01:27:23.306",,FALSE
